Column	Variable						
A	Date						
B	Site						
C	Cl (mg/L)						
D	NO3 (mg N/L)						
E	TN (mg N/L)						
F	TP (ugP/L)						
G	PO4 (ug P/L)						
H	SO4 (mg/L)						
							
6-Jun-06	BARN	26.60	1.39	1.45	3.38	2.93	2.61
13-Jun-06	BARN	26.40	1.52	1.54	7.25	2.99	2.41
20-Jun-06	BARN	25.80	1.27	1.32	5.54	3.15	2.42
28-Jun-06	BARN	19.50	0.86	0.93	6.51	3.07	4.73
5-Jul-06	BARN	21.90	0.99	1.02	7.04	3.25	4.01
11-Jul-06	BARN	25.10	1.48	1.51	3.18	2.84	3.22
18-Jul-06	BARN	27.00	1.59	1.66	6.87	3.09	2.86
25-Jul-06	BARN	27.70	1.66	1.69	9.53	.	2.73
1-Aug-06	BARN	29.10	1.68	1.69	4.79	3.17	2.49
8-Aug-06	BARN	27.40	1.58	1.58	5.57	3.12	2.91
15-Aug-06	BARN	30.30	1.77	1.75	2.43	3.60	2.38
22-Aug-06	BARN	30.40	1.75	1.78	6.34	3.62	2.23
30-Aug-06	BARN	30.00	1.64	1.62	2.34	3.65	2.24
5-Sep-06	BARN	17.50	0.93	1.31	75.30	3.17	2.75
12-Sep-06	BARN	29.10	1.73	1.71	5.74	4.20	2.42
19-Sep-06	BARN	28.60	1.64	1.62	3.27	4.77	2.44
26-Sep-06	BARN	29.10	1.73	1.71	2.93	3.72	2.32
3-Oct-06	BARN	28.60	1.75	1.81	4.41	4.26	2.30
10-Oct-06	BARN	29.20	1.71	1.73	3.87	4.12	2.47
17-Oct-06	BARN	25.30	1.38	1.65	31.00	3.73	2.71
24-Oct-06	BARN	29.20	1.40	1.44	3.26	.	2.64
31-Oct-06	BARN	28.20	1.22	1.34	5.08	.	2.84
7-Nov-06	BARN	28.70	1.52	1.59	3.56	.	2.69
8-Nov-06	BARN	17.50	0.74	0.83	9.66	3.45	5.11
14-Nov-06	BARN	27.10	0.65	1.31	3.31	4.80	3.41
21-Nov-06	BARN	26.80	1.31	1.63	2.87	.	3.91
28-Nov-06	BARN	27.70	1.58	1.76	2.54	2.91	3.71
5-Dec-06	BARN	28.90	1.77	1.94	2.60	3.07	3.87
12-Dec-06	BARN	29.00	1.94	2.07	1.95	2.86	3.03
19-Dec-06	BARN	30.10	1.98	1.95	1.84	2.65	3.09
26-Dec-06	BARN	24.10	1.92	1.47	4.32	2.29	4.20
3-Jan-07	BARN	24.90	1.41	1.66	3.85	2.44	4.20
9-Jan-07	BARN	22.60	1.63	1.49	3.86	5.06	4.57
16-Jan-07	BARN	26.20	1.45	1.74	1.50	4.81	3.87
23-Jan-07	BARN	37.20	1.76	1.97	2.70	4.17	3.58
30-Jan-07	BARN	28.50	2.13	2.07	1.50	4.72	3.33
6-Feb-07	BARN	32.50	2.46	2.50	3.49	4.50	3.42
13-Feb-07	BARN	30.30	2.13	2.14	2.57	3.76	3.08
20-Feb-07	BARN	34.80	2.16	2.16	2.46	3.61	3.01
27-Feb-07	BARN	74.50	1.79	1.74	1.92	.	4.20
6-Mar-07	BARN	35.00	1.85	1.83	2.09	3.95	4.24
13-Mar-07	BARN	35.00	1.85	1.85	3.02	3.79	3.91
20-Mar-07	BARN	30.60	1.43	1.44	2.06	4.24	4.80
27-Mar-07	BARN	28.20	1.49	1.60	2.20	4.10	4.30
3-Apr-07	BARN	26.90	1.56	1.63	2.69	4.78	3.87
10-Apr-07	BARN	26.40	1.70	1.77	2.53	3.44	3.53
17-Apr-07	BARN	22.60	1.21	1.28	3.12	3.61	5.00
24-Apr-07	BARN	23.50	1.35	1.38	2.42	3.85	3.96
1-May-07	BARN	23.80	1.41	1.48	1.50	3.46	3.64
8-May-07	BARN	25.20	1.64	1.54	1.50	3.69	3.32
22-May-07	BARN	24.10	1.57	1.63	3.61	3.61	2.79
24-May-07	BARN	24.30	1.54	1.48	1.50	3.44	3.02
29-May-07	BARN	23.60	1.37	1.48	4.08	3.55	2.44
5-Jun-07	BARN	24.30	1.32	1.40	2.39	3.86	2.47
12-Jun-07	BARN	25.10	1.58	1.66	2.71	3.78	2.29
20-Jun-07	BARN	25.50	1.58	1.63	2.83	3.46	2.26
27-Jun-07	BARN	26.10	1.40	1.67	3.26	3.46	2.27
3-Jul-07	BARN	26.00	1.65	1.69	3.14	3.08	2.06
10-Jul-07	BARN	25.80	1.52	1.55	3.45	3.32	1.97
17-Jul-07	BARN	26.30	1.50	1.57	4.46	3.36	1.91
24-Jul-07	BARN	26.40	1.56	1.60	3.73	3.35	1.87
31-Jul-07	BARN	26.80	1.30	1.39	2.05	3.36	1.94
7-Aug-07	BARN	25.80	1.21	1.39	21.80	3.46	1.94
14-Aug-07	BARN	25.70	1.26	1.38	3.57	3.24	1.95
21-Aug-07	BARN	22.60	1.10	1.26	15.80	3.06	2.75
28-Aug-07	BARN	26.30	1.40	1.44	5.81	3.52	1.87
4-Sep-07	BARN	25.70	1.37	1.38	3.89	3.42	1.78
11-Sep-07	BARN	24.90	1.24	1.32	10.30	3.45	2.11
18-Sep-07	BARN	25.80	1.37	1.40	4.09	3.50	1.72
25-Sep-07	BARN	23.70	1.10	1.17	7.23	3.21	1.69
2-Oct-07	BARN	24.00	1.07	1.13	4.92	3.74	1.71
9-Oct-07	BARN	24.70	0.79	0.80	4.16	3.51	1.77
16-Oct-07	BARN	25.00	1.05	1.05	2.80	3.38	1.80
23-Oct-07	BARN	24.70	0.78	0.82	2.87	3.34	1.71
30-Oct-07	BARN	29.70	1.14	1.19	3.62	2.09	2.29
6-Nov-07	BARN	28.60	1.21	1.25	3.72	2.35	1.99
13-Nov-07	BARN	26.20	1.11	1.23	9.95	2.36	2.05
20-Nov-07	BARN	27.90	0.99	1.03	2.93	2.43	2.16
27-Nov-07	BARN	27.40	0.86	0.96	5.14	2.51	1.96
4-Dec-07	BARN	28.00	0.95	1.06	5.38	2.46	2.57
11-Dec-07	BARN	78.50	1.05	1.15	1.50	2.54	2.85
18-Dec-07	BARN	41.90	1.22	1.33	4.59	2.41	3.01
26-Dec-07	BARN	34.70	1.33	1.36	21.50	.	2.52
8-Jan-08	BARN	32.40	1.45	1.40	2.01	.	2.43
15-Jan-08	BARN	31.50	1.50	1.47	3.27	.	2.34
22-Jan-08	BARN	38.80	1.73	1.67	1.76	.	2.52
29-Jan-08	BARN	30.90	1.71	1.64	2.38	.	2.29
6-Feb-08	BARN	33.40	1.44	1.46	2.80	.	3.33
12-Feb-08	BARN	33.00	1.70	1.68	2.74	2.19	2.81
19-Feb-08	BARN	39.20	1.44	1.39	2.69	2.06	3.55
26-Feb-08	BARN	65.90	1.68	.	1.66	1.98	3.61
4-Mar-08	BARN	41.10	1.65	1.69	2.09	2.19	3.01
11-Mar-08	BARN	38.40	1.45	1.44	1.18	2.27	3.59
18-Mar-08	BARN	35.80	1.48	1.44	1.22	2.22	3.25
25-Mar-08	BARN	35.30	1.51	1.46	4.83	2.57	3.36
1-Apr-08	BARN	33.40	1.53	1.45	2.83	2.56	3.22
8-Apr-08	BARN	33.20	1.39	1.41	2.58	2.71	3.22
15-Apr-08	BARN	33.40	1.37	1.32	2.04	2.45	3.10
22-Apr-08	BARN	27.00	0.92	0.96	5.75	2.86	5.12
29-Apr-08	BARN	26.00	0.89	0.90	4.16	2.78	4.78
6-May-08	BARN	30.00	1.27	1.29	2.01	3.08	3.50
13-May-08	BARN	22.40	0.75	0.80	14.20	3.02	5.85
20-May-08	BARN	26.60	1.17	1.21	7.32	3.17	3.80
26-May-08	BARN	30.90	1.34	1.36	6.57	3.59	3.33
3-Jun-08	BARN	32.30	1.33	1.38	4.77	3.80	2.91
10-Jun-08	BARN	34.10	1.36	1.46	16.50	4.12	2.61
17-Jun-08	BARN	35.40	1.47	1.50	4.89	4.11	2.48
24-Jun-08	BARN	36.60	1.63	1.74	7.22	4.44	2.55
1-Jul-08	BARN	37.70	1.54	1.63	5.40	4.38	2.25
8-Jul-08	BARN	36.10	1.48	1.53	8.71	4.36	2.23
15-Jul-08	BARN	35.70	1.35	1.37	3.65	4.12	2.22
22-Jul-08	BARN	38.10	1.33	1.30	3.51	4.24	2.13
29-Jul-08	BARN	38.40	1.43	1.50	6.20	2.92	2.11
5-Aug-08	BARN	38.10	1.39	1.46	2.65	3.00	2.05
12-Aug-08	BARN	39.20	1.43	1.37	1.93	2.97	2.00
19-Aug-08	BARN	38.50	1.26	1.39	3.83	3.78	1.99
26-Aug-08	BARN	39.00	1.20	1.25	3.03	3.76	2.02
2-Sep-08	BARN	37.60	1.39	1.49	12.30	3.86	2.33
9-Sep-08	BARN	32.60	1.31	1.53	51.30	3.66	2.34
16-Sep-08	BARN	37.70	1.25	1.27	4.12	4.13	2.36
23-Sep-08	BARN	39.00	1.57	1.52	2.53	3.43	2.33
30-Sep-08	BARN	39.10	1.65	1.55	6.69	3.17	3.54
7-Oct-08	BARN	40.20	2.01	2.01	3.66	3.24	2.73
14-Oct-08	BARN	39.90	2.02	2.02	4.22	3.22	2.48
21-Oct-08	BARN	40.50	1.91	1.91	3.91	3.37	2.37
28-Oct-08	BARN	34.60	1.35	1.36	4.11	3.53	2.94
4-Nov-08	BARN	38.70	1.63	1.62	2.56	3.61	2.39
11-Nov-08	BARN	38.30	1.34	1.34	12.80	3.55	2.30
18-Nov-08	BARN	36.70	1.47	1.47	2.14	3.49	2.80
25-Nov-08	BARN	36.30	1.89	1.95	2.73	.	2.55
3-Dec-08	BARN	35.50	1.68	1.76	5.22	.	2.88
9-Dec-08	BARN	36.80	2.01	2.10	2.10	.	2.59
16-Dec-08	BARN	33.10	1.58	1.61	8.11	.	3.69
23-Dec-08	BARN	35.90	1.75	1.79	2.29	.	3.80
30-Dec-08	BARN	36.30	1.90	1.96	2.62	.	3.45
6-Jan-09	BARN	36.00	1.99	1.94	2.17	.	3.19
13-Jan-09	BARN	35.90	1.94	1.87	2.23	.	3.62
21-Jan-09	BARN	65.40	2.20	2.20	2.01	.	3.37
30-Jan-09	BARN	178.00	2.16	2.16	2.36	.	4.24
3-Feb-09	BARN	69.40	2.00	2.00	2.37	.	3.67
11-Feb-09	BARN	50.50	2.09	2.09	2.40	.	3.50
17-Feb-09	BARN	46.90	2.15	.	1.99	.	3.31
24-Feb-09	BARN	43.80	2.23	2.23	1.83	.	3.11
3-Mar-09	BARN	232.00	2.13	2.13	1.76	.	4.10
10-Mar-09	BARN	49.90	1.84	1.78	2.39	.	3.16
24-Mar-09	BARN	43.30	1.97	1.99	2.77	.	3.05
31-Mar-09	BARN	44.90	1.70	1.80	2.74	.	3.46
7-Apr-09	BARN	41.60	1.51	1.55	3.17	.	4.14
14-Apr-09	BARN	34.50	1.43	1.51	4.46	.	3.98
21-Apr-09	BARN	26.80	0.94	1.05	4.26	.	5.50
28-Apr-09	BARN	31.10	1.24	1.10	4.32	.	4.18
5-May-09	BARN	27.50	1.09	.	3.63	.	4.78
14-May-09	BARN	29.20	1.33	1.58	2.46	.	4.11
19-May-09	BARN	30.00	1.43	1.58	4.89	.	3.70
27-May-09	BARN	31.00	1.26	1.08	4.03	.	3.31
4-Jun-09	BARN	28.90	1.08	1.88	4.46	.	3.21
10-Jun-09	BARN	28.20	1.14	1.23	19.20	.	3.72
16-Jun-09	BARN	32.40	1.54	1.57	4.13	.	2.92
25-Jun-09	BARN	33.80	1.60	1.65	5.89	.	2.76
1-Jul-09	BARN	34.10	1.56	1.60	5.02	.	2.56
8-Jul-09	BARN	35.70	1.75	1.89	2.85	.	2.43
15-Jul-09	BARN	36.10	1.79	1.57	4.65	.	2.32
22-Jul-09	BARN	35.40	1.61	1.64	3.39	.	2.48
29-Jul-09	BARN	34.40	1.57	1.61	6.38	.	2.40
5-Aug-09	BARN	34.60	1.57	1.61	13.90	.	2.30
12-Aug-09	BARN	35.50	1.59	1.63	8.21	.	2.29
19-Aug-09	BARN	34.10	1.45	1.51	12.40	.	2.31
26-Aug-09	BARN	35.50	1.59	1.54	10.70	.	2.24
2-Sep-09	BARN	36.10	1.78	0.75	5.63	.	2.37
9-Sep-09	BARN	36.50	1.85	1.83	7.90	.	2.22
16-Sep-09	BARN	31.30	1.58	1.61	9.50	.	3.13
23-Sep-09	BARN	35.80	1.85	1.83	3.67	.	2.49
30-Sep-09	BARN	35.10	1.74	1.79	4.55	.	2.61
7-Oct-09	BARN	38.30	1.89	1.84	4.57	.	2.49
14-Oct-09	BARN	39.30	1.97	1.91	3.26	.	2.39
28-Oct-09	BARN	21.20	0.67	0.81	9.35	.	5.13
4-Nov-09	BARN	33.00	1.49	1.52	2.38	.	3.56
18-Nov-09	BARN	35.40	1.85	1.95	3.14	.	3.40
25-Nov-09	BARN	29.70	1.47	1.49	3.48	.	3.93
2-Dec-09	BARN	33.80	1.88	1.95	2.22	.	3.67
10-Dec-09	BARN	29.50	1.26	1.32	3.39	.	5.48
16-Dec-09	BARN	29.80	1.64	1.71	2.33	.	4.44
23-Dec-09	BARN	42.60	1.86	1.92	2.45	.	4.14
7-Jan-10	BARN	32.30	1.85	1.90	2.44	.	4.26
13-Jan-10	BARN	32.30	1.96	2.13	2.02	.	3.99
20-Jan-10	BARN	32.90	1.82	1.88	2.72	.	4.21
27-Jan-10	BARN	31.40	1.57	1.76	5.19	.	4.47
4-Feb-10	BARN	37.20	1.83	1.87	2.28	.	4.15
17-Feb-10	BARN	38.30	1.78	1.86	4.32	.	3.81
25-Feb-10	BARN	35.70	1.46	1.60	13.10	.	4.43
3-Mar-10	BARN	37.60	1.57	1.69	2.77	.	4.52
11-Mar-10	BARN	28.80	1.25	2.25	8.15	.	4.17
17-Mar-10	BARN	28.60	1.35	1.38	3.92	.	5.07
24-Mar-10	BARN	29.40	1.38	1.51	4.38	.	4.40
31-Mar-10	BARN	28.20	1.36	1.46	5.24	.	4.45
14-Apr-10	BARN	29.10	1.38	1.61	9.20	.	3.75
22-Apr-10	BARN	28.80	1.47	1.49	5.07	.	3.64
28-Apr-10	BARN	26.60	1.38	1.56	6.22	.	3.79
5-May-10	BARN	29.30	1.49	1.66	9.24	.	3.33
11-May-10	BARN	28.30	1.49	1.81	35.70	.	3.07
19-May-10	BARN	29.20	1.48	1.63	8.83	.	3.10
26-May-10	BARN	29.50	1.48	1.65	10.10	.	2.85
2-Jun-10	BARN	29.40	1.48	1.59	9.86	.	2.62
